PC1,PC2,PC3
1.486605710132143043e+00,3.257062123430253031e+00,1.587405589932703087e+00
4.085762745798070528e-01,-1.075778761340274503e+00,-1.386606432028616442e-01
-2.409847636891215839e+00,5.741288913568673991e-01,-1.465144667748446317e+00
8.980109407100878016e-01,8.118959724627514696e-01,1.445277052615093760e+00
5.378628686840471879e-02,1.166139967860982507e+00,-2.765606182729837936e+00
9.607606591438222488e-02,1.766433760255147201e-01,8.162578064745326656e-02
2.051815848506910900e+00,-1.379085027092026960e+00,-1.543820004271785618e-02
-9.252696744103174886e-01,4.920082658645715257e-01,1.122532183694114671e+00
1.510005807004778822e+00,-4.007295527403084145e-01,2.007899624354569035e+00
-4.526274665888891491e+00,-6.322339012215064669e-01,-7.334486403098994245e-01
9.588087928330466525e-01,-1.785925294148105191e-01,1.179855999895115248e-01
-6.314315946246032429e-02,9.278368287948713933e-01,-2.764978916275300236e+00
8.962995091195350428e-01,2.352830510835654199e+00,-1.100091296871441582e+00
-5.482534846664401051e+00,3.262025940729987306e-01,-9.378609564360986806e-01
6.495606183206175110e-01,5.520930748476087224e-01,-2.717189321277747815e+00
-1.967881253952140419e+00,-7.641293201434009585e-01,-9.583727473491353566e-01
7.677371985788546960e-01,-4.347045687095194011e-01,-1.995101468731547811e+00
-3.975470994771024280e-01,2.840295823637317141e-01,-1.944822149983519877e+00
8.366077085396668167e+00,2.140635077483188820e+00,-1.528985316297314156e+00
3.451039301090335076e+00,-3.516820085760098413e-01,1.207630342280685998e+00
7.977575614271938953e-01,9.604911388552275220e-01,-2.720317785264673827e+00
8.060888717722052010e-02,2.089178295583941081e-01,-2.591371541656160904e+00
-6.829808739648105309e+00,-1.696535871506129334e-01,-2.520515328929136878e+00
2.543426050276184736e+00,2.158547925949853674e+00,-8.402930327522716292e-01
1.628394623263764496e+00,2.832225098493766247e+00,-1.382203399106010533e+00
3.019839417742116727e-01,1.211336048581687752e+00,-2.452468413861640939e-01
1.795170604172236839e+00,-2.562664194350478541e-01,1.744712350277043689e-01
-2.377051695422694788e+00,-1.848918130914158464e+00,3.375928027988756241e+00
1.098339549981139029e+00,-1.034547271532133328e+00,5.359393181899616554e-01
-8.711788714513459819e-01,-1.069126816568263388e-01,-3.350423087649948561e-01
-1.128091964156643368e+00,4.008065443950675544e+00,-1.691264047528811543e-01
9.066612385088765880e-01,9.404406264129887560e-01,1.089668310043334643e+00
-2.494132226674958819e+00,-1.106678352232459028e+00,-3.965890366627563557e-01
-1.401657947846666197e+00,-6.549355965418349745e-01,2.798214398578770523e-01
2.495491039515925991e+00,-1.369096977430866335e+00,-6.461177474065509241e-01
1.649093438659179345e+00,-1.863221703586677824e+00,-2.903531095639307058e-02
6.455111062169214264e-01,-5.048362360359334167e-01,-9.163124043659897078e-01
1.355025242683648434e+00,-3.831210746101386677e-01,7.210612311891699822e-01
-6.875666657897808953e+00,-1.200055385673939545e+00,-1.009276334755575988e+00
9.854419588752129089e-01,-4.771503277321602343e-02,-2.935031056508310976e-01
-7.126912125768972706e-01,-8.081300176677741476e-01,3.072297425564466389e-01
-1.719123133619707477e+00,-1.536037265581922107e+00,-1.261911786628283350e-01
-1.196750643729020736e+00,-1.880269061877069880e+00,3.023112292140208712e-01
1.986152162354271722e+00,-2.055643066373984862e+00,9.944179906244958733e-01
-1.715321645804627204e+00,-1.631510475702334650e-01,-1.211768842439131300e+00
-3.498639770375737701e-01,-2.420844247760414736e-03,6.534375059403763064e-02
2.643040303134946090e+00,2.036270025969918240e+00,2.035771293993050013e-01
3.793592882290870882e+00,4.830803069656412485e-01,-1.495690756518465614e+00
3.376118675900722899e+00,2.158783473842430745e+00,1.766082313815298122e+00
-4.204323048075813141e+00,9.169118342292149892e-02,3.028153805881413918e-01
-3.485814653531114526e+00,-1.846598962829935964e+00,1.800864549576775442e+00
2.269125768773821772e+00,-5.269361296292615626e-02,-1.309853583098789409e+00
1.687851050854119128e+00,-1.484521580184323453e+00,1.504706032185763931e+00
2.093533923337960623e+00,4.180939440088043968e-01,7.550932248993845741e-01
8.718418221696404569e-01,2.044005330350173733e+00,2.229185245760441969e+00
-1.090475217019823084e+00,-2.360982379583439206e-01,-2.112977898095882712e-01
-1.211555456800135877e+00,-5.283417545138672233e-01,2.668883502738649272e-01
-1.863331122451893807e+00,1.137055153754236159e+00,6.196422968502640627e-01
-7.978852793794477538e-01,3.426452721700703030e+00,-1.076771340739967719e+00
-2.440986083393774653e+00,-8.342986022329766937e-01,2.701386858812511171e-01
-1.316500259512743742e+00,8.698285662351041836e-01,-2.080086275851620758e+00
9.982984941711043891e-01,2.496470183807453225e+00,-2.675588035400309206e+00
1.147839375953268792e+00,-9.144172494586577660e-01,1.336892784411180535e-01
6.891911752590992313e-01,2.930233811181939263e+00,6.929443142119423582e-01
7.510211716424780581e-01,3.768290654094091252e+00,-5.386262647651300917e-01
-8.816364978811739306e-01,-5.329222619237501402e-01,-2.292964695094500627e+00
-7.466664833007073676e-02,-9.961749947356464130e-01,2.790537085479098067e+00
2.076488111008669701e+00,3.010123255431910727e-01,4.963175971864050018e-01
3.131070612140787190e+00,-4.884214458180571872e-01,-8.433200336890402937e-01
-5.604901341005477100e-01,-3.287333177979954169e-01,-1.237046096999062872e+00
-2.727513955425273084e-02,-1.666151237600472512e-01,-2.262408891111929166e-01
-6.542979005105054924e+00,-1.825906486202821366e+00,-5.478903165369356509e-01
2.054118211159781993e+00,2.466794630873426486e-01,-9.946445328663709728e-02
9.674665847568302002e-02,1.564182428819586856e-01,-2.527694788417612415e+00
-1.721017230834744227e+00,3.256712879305054265e-04,-1.123165402044485894e+00
1.364383535478189691e+00,-9.915364163568267664e-01,-1.174925354836984237e+00
-9.775859137000674215e-01,-2.313206223508925241e+00,-1.199137570483343601e-01
-4.627615067473344057e-01,-2.002060544068322012e-01,4.504741186420235799e-01
-2.637536956992112991e+00,-1.268197222613137720e+00,1.280191797493068551e+00
-3.357013454505007655e+00,-3.139279154659068816e+00,1.855864804280530134e+00
-2.306350767567601601e+00,-1.352966717560812659e+00,2.261444503172077569e-02
5.160040438797705020e-01,-1.674396905504134114e-01,-2.191358712990118640e+00
-2.598769807961011757e+00,-2.263010351680562859e+00,2.204636285227287829e+00
1.453185972262999170e+00,2.200901887384026256e+00,1.475225625447333710e+00
6.536431745173703067e-01,-7.846492879317739089e-01,2.053207142848067768e-01
-6.042232159650781642e-02,2.091157377368112691e+00,1.077159824634712049e+00
-7.986160771759288624e-01,1.168718628998415943e+00,-2.879389698869545544e-01
-1.756252122528194182e+00,-9.833427671021022221e-01,7.112894114931519463e-01
1.157520878420787991e+00,1.008407292070724770e+00,-3.963293809123689115e+00
-2.522732502284017464e+00,1.763706059170405904e+00,1.371969553882010029e+00
-7.925640854300648463e-01,-4.349376709038370592e-01,-6.372478230464981852e-01
-1.383683041469447650e+00,4.082826076845981200e-01,1.323742098806060197e+00
1.091748985367274383e+00,3.075584880318857461e+00,-9.899623064571824171e-01
-1.999764664284479077e+00,3.048592947589728319e-01,3.905496200729855483e-01
4.673152585730324660e+00,2.021177813054230832e+00,-1.165920205922110320e+00
-1.188531672452667998e+00,3.532677661395515201e-01,-4.868754182709642553e-01
-4.702229502499744918e+00,1.204919799670989056e+00,8.326668897293041383e-01
-3.230288293776557573e+00,-1.052023515866093772e+00,1.403983228058474086e+00
1.746091411193823051e+00,-1.488271686639964564e+00,2.071674957458480293e+00
6.482205816622628181e-01,-1.302655018020318245e+00,8.221789619793833381e-01
9.205913223229515996e-01,-2.294657610085597821e-01,-1.412323277936429200e-01
4.079340291224156090e-01,5.906168840344882653e+00,3.049629182650850368e+00
-7.133757213502922578e-01,1.989913021795679304e+00,-1.604352798137842928e+00
-1.043427011509237418e-01,1.417351266327011861e-01,-2.442553972942464569e+00
6.932688968417732855e-01,-7.070738144959155813e-02,-1.566038893520973474e-01
8.320940506282542559e-01,-7.215892522260489717e-01,-5.431586926052261316e-02
2.187184518247784926e+00,4.595659397849108707e+00,9.103442305328843798e-01
-2.809136707537480238e+00,1.248715156339080368e+00,-3.380436622616059261e-01
7.791844001299491618e-01,-9.970367774190603827e-01,6.717832481150403101e-01
6.440425936271708673e-01,1.164606151823754709e+00,-1.278462822588279924e+00
1.331011123178075239e+00,2.252498831035579130e+00,-4.968549790443462233e-01
1.608945095221742339e+00,4.019601094190713431e-01,-1.344366964064852343e+00
-7.750398193694764126e-01,-7.375531991713780711e-01,-6.080866961417019656e-01
7.450815721389039137e-01,2.504166628965836416e+00,-1.028926577996810643e+00
2.878282793668892836e+00,6.717728737629667712e+00,3.209804503705077083e-01
7.884036087048440500e-01,3.378934086453388552e+00,-9.530431668563932313e-01
4.364944087251161342e+00,-1.321872080849685882e-01,7.200090818225850509e-01
1.512050631229691966e+00,4.062117391104353104e+00,2.863797769619495615e+00
1.585730769233570481e+00,3.463781218071709800e-01,1.063971570835065439e+00
5.423211872136891598e-01,4.048467025634552741e+00,1.090921567744313148e+00
2.197071879662452432e+00,2.021137388354938558e-01,-4.096530711047090545e-01
-5.526028956422700311e+00,5.161819504218037036e-01,-1.649004616471948292e+00
-6.238127964666619008e+00,3.985830219713203171e+00,4.683143279573769746e+00
-2.577880071878987156e+00,-1.223327072599311727e+00,1.233477952314181447e+00
-2.542067459700623644e+00,-1.331392957949789624e+00,8.961419692772778500e-01
-7.443589550644814923e-02,3.469964579654643444e+00,-1.675912541745389339e-01
4.744453825120334756e+00,2.711079700677959670e-01,7.622808170528855287e-01
2.244386604244999361e+00,2.769884643232319310e-01,-1.338303096668788772e+00
1.028480093587622823e+00,3.488076309796045660e+00,-2.042361877434322182e+00
8.026821542274154453e+00,1.809977760656610313e+00,-9.258067441110968687e-01
3.104993384735927897e+00,2.903257419861473565e-01,3.843430456565433140e+00
-8.453369256325267145e-01,-1.576120820863579519e+00,-4.910252868733234188e-01
-4.980684904730474649e-01,-1.192632783986464329e+00,-1.043186610406260373e-01
-1.968692326100396572e+00,-3.044147613636960514e-01,-3.382534258161781771e-02
-5.594382081427244913e+00,-1.583630822792591708e+00,1.001049930240357932e+00
1.959150760036192152e+00,1.727355554833751583e+00,1.229772030660214455e+00
-5.887220587350605605e-01,1.769994423064208622e+00,-2.079189243498202888e+00
1.287310785228127807e+00,-2.694984284021928467e-01,-1.179211100216024377e+00
7.938603930443390411e+00,4.543916719169712737e-01,-1.875461877662774279e+00
-4.374690155444585393e+00,-1.979219415546236593e+00,-1.659713475015098805e-01
2.397114729029035551e+00,1.948978211379328584e-01,3.309996770299122315e-01
-8.261758492135321541e-01,-3.428272476864227536e-01,1.495769605158887572e-01
-6.989934575648691251e+00,-2.050374012190588346e-01,-1.658053280689592679e+00
1.759776153431555079e-01,-8.347121552837918346e-01,7.495597413002605958e-01
-9.796109248294084804e-01,-2.606344259377155193e-01,7.035934275377753178e-01
1.444710008485824870e+00,1.784910779014010407e+00,-1.935310788356244149e+00
6.925072064861809373e+00,2.003301219089234309e+00,-1.438059501147680663e+00
2.914399045676543398e+00,-2.447054200265877721e+00,3.212991188497873463e+00
2.278003716853150173e+00,4.453909450274180504e-01,2.742082780596446501e-01
-1.289916374176431679e+00,-2.020340345529272774e+00,6.608814933847004802e-01
1.444059925434189706e+00,9.913990544728182863e-01,-1.489347216342580715e+00
1.406149913654103356e-01,-1.365108607648830796e+00,3.971327642043238626e-01
-1.073191428427404448e+00,-2.340611192434758348e+00,1.154742624702057352e+00
-1.929658972257557892e+00,-2.861353416930352278e+00,3.023106915494771840e+00
-1.111538856230463168e-01,-2.177264559768501861e+00,2.472574857162502582e+00
-8.481228961393015853e-01,-1.773141116451555588e+00,7.831299653348791079e-01
-2.813321934400788218e-02,1.137536691787397747e-01,-6.513314865092449946e-01
-4.372278268294665260e+00,1.486568348555926899e+00,-1.038197530851155737e+00
7.709730325566495346e-02,1.684490769569426671e+00,-4.908116415026158585e-01
-2.631635879344241591e+00,1.253960062177383428e+00,-2.950298479036048249e+00
5.995358381730666597e-01,3.297508161191078924e-01,-7.776816170326656952e-01
2.095470417276699138e+00,-1.796513684669207578e-01,-1.015526078453519165e+00
-7.160745757620148866e-02,-8.777517827543963591e-01,1.250615866759237638e-01
-1.102573377907158036e+00,1.226677926738660718e-01,-5.011413318352089252e-01
-4.500319672584612185e+00,-1.669292049849416149e+00,1.469623340935588995e+00
1.329951275582066383e+00,-9.028003462680179725e-01,-7.270140284927966157e-01
8.297048357592172740e-01,-5.745401137326758834e-01,-8.814236252970440999e-01
1.979819867813302547e+00,-6.348799469003377771e-01,1.054497652814496034e+00
-6.657844048713934981e+00,-4.348946567576162936e-01,4.749590718880156714e-01
4.465307043495778117e-02,8.126082748224893182e-01,-1.629323144433612314e-01
-2.777803388698358855e+00,-2.162661988332519769e+00,1.667564116996310020e+00
2.110023083491761042e-01,-3.098930670480560590e+00,4.700169745779808395e+00
-2.893349384224626064e+00,-1.891040363844286532e+00,2.288281217386372024e+00
-1.717183193809904473e+00,-1.358151825514235078e+00,-9.925338978804567613e-01
-7.762196982219374819e-01,3.678991632476282803e-01,-2.598806404158666261e+00
5.846102809904105690e-01,-1.155704482780433473e+00,4.411048512644830666e-01
-9.540977324931166140e-03,-1.221281055808586702e+00,-1.738688374471502041e+00
6.399544906737775207e-01,9.479256894783788523e-01,1.255069287605708128e+00
-2.753486382541864286e-01,9.145003062901234658e-01,-6.110528149345179072e-01
-8.939145507571609750e-01,1.648649195572184922e+00,2.509732744288037942e+00
-2.365757432783035519e+00,-1.720399248841548934e+00,-5.740822625049758487e-01
-1.220668651435614649e+00,-2.412924282406081034e+00,3.992923260096061355e+00
-4.343111592044644753e-02,8.266934034680371024e-01,-2.391511157419621725e+00
8.089452552052786016e-01,-1.266319118274614519e+00,1.479495513836509790e+00
-2.796990472514788717e-01,-2.590647891132925595e-01,-1.499853047451401800e+00
-2.803687808155481243e+00,-7.138994819266585301e-01,-5.680452429764966116e-01
-6.944243812876858435e+00,1.728152934496902215e+00,-4.578002558387016530e-01
3.716783258013967917e+00,1.091762084738628680e+00,-2.559802688052059239e+00
-2.310733141432988802e+00,1.475549613637526236e-01,-2.672452790494520336e+00
-1.077536835751013111e+00,-1.895449226418843613e+00,-4.493226711784591432e-01
9.707169434757350057e-01,2.991236662299246785e+00,-9.429254862582276964e-01
2.287723532678212213e-01,-4.756729460765046213e-01,-1.382287883900330971e+00
5.087732992632047591e+00,5.088092659226770564e-01,2.330400478374031970e+00
-3.166759330491073499e+00,-3.300088003161414374e-01,6.048938502037918274e-01
2.587692669441505333e-01,-7.413654175197107454e-01,-7.463165164685034991e-01
3.455095686595047733e-01,2.135889463307734548e+00,1.259861550316508927e+00
-1.614417709473498608e+00,1.667967855952313672e-01,-5.714061121049007763e-02
-8.871844750757940101e-01,-2.587520356954431389e-01,-1.446220728282987311e+00
3.403642672069508546e+00,-1.829202943563328909e-01,-2.161643991715099578e+00
1.723527489073035213e+00,3.161115625237820304e-01,-1.945452502909158721e+00
2.930917680998422981e+00,1.636397936866950120e+00,-4.633786223087087430e-01
-1.181467130633315210e-01,-3.207071378184945587e+00,2.768186436022072705e+00
-3.090159573921259506e-01,-8.550505006238637851e-01,4.388950653958390014e-01
6.832442067922426254e-01,3.768053088196225531e+00,-3.866588329421690173e-01
-1.730187350493838760e+00,-5.355805522055123724e-01,-4.901544759421779807e-01
1.456971246483859339e+00,4.961849272017554213e+00,7.862930451870728810e-01
1.287602775149877532e+00,4.307342374252475237e-01,-2.192714046320860088e+00
-1.028513182768708845e+00,7.236255855605542298e-01,8.025795830931118369e-01
3.673410302719244847e+00,-1.567158251143203618e+00,1.822330550174841024e+00
-3.569748046652508222e+00,-1.898160916964923617e+00,7.837269334292841227e-01
-3.856833653284214236e+00,-3.025465563988601891e-01,-2.890992555330110791e-01
-1.647852268762860950e+00,2.078526167519247014e+00,9.151032339605740251e-01
5.000734886767024268e-01,4.487508422744123093e-01,-1.076163411306593209e+00
-5.050351137698673165e-01,5.958528678912329291e-01,2.071684204690133146e+00
2.745293135551279295e+00,3.750785983248836608e+00,-8.520503963893182320e-01
-1.931606973832349361e+00,-6.727318510770902149e-02,-5.066168076729328229e-01
-5.455992774553526381e-01,-8.488009708419790300e-01,-3.007238298399285137e-01
-2.331958629377206105e+00,-3.765650951397924717e-01,-1.395842578343042373e+00
1.444811336998780948e+00,-1.437668434293843056e+00,1.692667909551579086e+00
2.893721696124359255e+00,7.715762000724776248e-01,-2.135579609412854740e+00
-3.112727410849041032e+00,-3.216076427290295858e-02,-1.116890095419821316e-01
7.729343266378583266e-01,2.002819968753321245e+00,-5.827249452953654485e-01
1.166210206822062112e+00,-3.169902981807573017e-01,-9.732817467755444651e-01
2.050155045144177013e+00,1.308648753362663841e+00,-2.358115209777436938e+00
-1.212315671396715144e+00,-2.937823429727712821e-01,7.477687148326002120e-01
-8.335414811713971472e-01,2.370029910340262780e-01,1.234959909631874186e+00
1.353076527899566894e+00,8.443622018864040957e-01,-1.290151792767736116e-01
3.282082403854874375e+00,-1.152602917377814062e+00,-1.021911068999621808e+00
-5.310605867505802102e-01,1.091371409429481965e+00,1.095070503601492273e+00
6.800038585393612944e-01,6.102410086455241078e-01,-2.294686083887500949e+00
5.069615542315772938e-01,-1.177308169976287733e+00,-4.941447834961306684e-01
1.854909922418787938e+00,9.285773519857678515e-01,-1.564668381935479413e+00
-1.241676163514132458e+00,-3.252079348608206022e+00,2.233247641608132383e+00
-1.400558023355843895e+00,-1.551122989187239121e+00,2.308151585899856084e-01
-3.290220363784571167e-01,8.036357704787530087e-01,1.180853407390397847e-01
-1.458032657401530319e+00,2.953650650645282649e+00,1.214472157998158108e+00
-3.912248513196545652e-01,4.091095462939410288e-01,-2.906013698828397551e+00
1.294932021539316191e-01,3.509282473742433073e+00,1.496076909461545590e+00
-1.602532468579577651e+00,-1.454904605148976127e-01,1.165155766756427180e+00
1.816980395384296232e+00,2.449664818620730933e-01,-2.939005759610921586e+00
-3.167399815446663158e+00,-8.651610675089352887e-01,4.648083347282402911e-02
4.444674911751658186e+00,1.230663699258956745e-01,2.888313261778528984e-01
4.112619675940317743e-01,1.585068385335449470e+00,1.948705828633401915e-01
-1.420233463943324281e+00,-1.795929101790885385e+00,5.258163223224687766e-01
-2.086520258044524678e-04,5.909938014411689755e-01,-1.402152760114956154e+00
1.508455336470118979e+00,-4.885190195652873713e-01,3.659516796340624989e-01
-9.704258078355429973e-01,4.801465511429522381e-01,1.631481400806988002e+00
-1.662075688705844101e+00,-6.069751129050363070e-02,3.209190679014087166e+00
-1.830629419022798743e+00,-2.100038098607496462e+00,1.397785348854376775e+00
1.021886918368331232e+00,1.829959186876898569e-01,-7.414688612301740811e-01
9.509045235666681029e-01,3.602688564243329561e-02,5.168478374287691635e-01
-8.223454657923395805e-01,-1.180458183937961314e+00,2.172679505890449392e-01
-2.706204773829018473e-01,2.045414734933311607e+00,5.462277552828309624e-01
-1.965787179889453840e-01,-6.478558242855833038e-01,-7.806021317490541289e-01
-1.078601039382022453e+00,-2.638266024307065472e+00,3.975588644765143176e+00
3.764524356644671776e-01,-3.323435434171431169e-01,-1.807383635423424950e+00
7.739442282127230455e-02,2.435888305711119362e+00,-1.828713953647135071e+00
3.283240967785175712e+00,1.252101832334690856e+00,-9.738669665613700621e-01
-1.479075023319784465e+00,-1.622877221464534392e+00,1.096562241054789055e+00
-2.938551009657203839e+00,-4.623555232619890876e-01,1.488265600752020523e+00
4.087971330812783521e-01,6.613381150209618475e-01,-2.086737780170593304e+00
7.376579048195289201e-02,-2.721391998442558857e-01,1.099444692638299331e-01
-3.080281938452088752e+00,-1.541805158818355670e+00,1.515461620605732973e+00
5.017380548382465832e+00,-2.224897671640899133e-02,-2.354786851567528316e+00
1.139813550369695339e+00,1.275009867303646516e+00,-3.941446990702033304e+00
4.274459312872027628e-01,2.890816381699834903e+00,4.812715624577316165e-01
5.322629747113740706e-01,8.911592966176122843e-01,1.237370673675523225e+00
5.301998239204556151e-01,-1.036440503462346507e+00,-1.314030378937950827e+00
8.458193313207806874e-01,-2.503071340710009141e-01,-7.449564400426380573e-01
-2.638850410439976812e-01,5.440431388032669346e-01,4.740490332950363372e-01
-1.483775469519124091e+00,5.118384241628836762e+00,-7.516989447556141624e-01
1.003130930397144960e+00,1.631349042799616622e-02,5.812079334250277451e-01
-2.165569286031217455e+00,3.953118807195989959e-01,-1.544266975436197287e+00
2.361095718241926100e+00,-1.189457573346450303e+00,1.390394635574528470e+00
-3.148763657173044017e-02,8.217337453144277770e-01,3.948813879413198280e-01
3.079435532684529520e+00,-5.282414486429115597e-01,-6.552353833948491024e-01
5.255662212948453593e+00,1.321625718812879713e+00,-1.548788736041974090e+00
-2.546801892802633471e+00,1.360287017352533878e+00,-2.714736879795202618e-01
2.616707716055300725e+00,6.246873309694077614e-01,-2.278272989813798333e+00
-9.242779598010905096e-01,-1.150936739492570249e+00,1.609083648940841549e+00
2.759921854642461092e+00,3.519142300758379971e-01,-8.695289079190697823e-01
-2.873808517690813469e-01,1.117796747618957198e+00,4.586970030626205674e-02
-1.266418744258068996e+00,3.894531854782032898e-01,1.225964071257689136e+00
1.968154131154950415e+00,-8.093007083783404498e-01,5.099763991071741831e-01
4.988204487439279688e+00,2.280246884520132356e-01,-1.961697951779481919e-01
2.196422455678266772e+00,4.576878362987044646e+00,3.983666942116863119e+00
1.300571684130863159e-01,-7.676210016475961684e-01,-3.482468744511346137e-01
-1.013774979925490483e+00,-1.421085495784687680e+00,-3.670150161829841551e-01
-3.322601065360443862e+00,-1.250102661795226278e-01,9.741830949156043973e-01
1.685519469752398747e+00,-6.289200179102104327e-02,-4.352850543568795305e-01
-1.422578777210909973e-01,-1.584466861094366630e+00,-6.230862676715326343e-01
-5.603107683431227670e-01,1.668004110835877851e-01,2.757553424171777401e+00
-2.576388103630660176e+00,-1.024055528544874694e+00,1.396340840491539836e+00
-1.254382722680181361e+00,-6.044424804311454569e-01,-3.780330352549402750e+00
-1.354755617604539442e+00,-1.220535818362966207e+00,-2.499413955057153691e-01
1.254566172610241725e+00,-7.542882385404514611e-01,-1.371790681105437892e+00
-1.985482520046933042e+00,-1.365143200913480515e+00,-7.693944188796170147e-02
-2.052888695701990507e+00,-1.538650496512526278e+00,-9.084141031958277157e-01
-2.790634784161373894e+00,-3.391147611841280329e-01,-3.851817553693472895e+00
6.132564839278912272e-01,-3.205385397260883396e-02,-1.279399195355596985e+00
-8.437291123903667422e-01,-1.853157855781675911e+00,-3.301927430947665387e-01
-1.439897498135590315e+00,-1.184860442524115376e+00,-8.762972261857254752e-01
-6.860385201279700418e+00,-2.141230599637036769e-02,-1.707943446605991511e+00
4.232432483900693043e+00,-9.227750353827454122e-01,-1.515349226043021524e-01
-6.915710066387386945e+00,-2.055776210071639909e+00,7.173068412507622726e-01
1.244043838674100932e+01,2.255277012660383551e-01,-3.917385866684937490e+00
7.441777542444072413e-02,2.819632979488193580e+00,5.717087955686072087e-01
5.503268823245058838e-01,-1.667153808594593833e+00,-1.082276227132305646e+00
1.222352551634502049e+01,-1.456286172447763150e+00,2.534503210397754946e-01
-1.195643618672667774e+00,-5.273731458073011025e-01,-4.659468242131453719e-01
-4.610208359776577502e+00,-2.099376092300198615e-01,5.361875582412983787e-01
1.465990994975726380e+00,-1.456234193891184248e+00,-9.223960714230803326e-01
9.319123800636509580e-01,3.333398288995363501e+00,-9.677015756481928133e-01
-2.547133517413921577e+00,-2.767789100559640225e+00,7.798700465620336253e-01
2.843657477060599792e+00,4.388677954368398471e-01,-2.462750404342687993e+00
4.863907113960557638e+00,2.488909854372646224e-01,-1.700723141811566697e+00
9.084177501142407518e-01,4.014515232577285930e-01,-6.939027320195660931e-01
-6.779902923537025616e-01,-1.455536448212504830e+00,1.230742761417033648e+00
-6.975944875012086932e+00,4.453922620759894535e+00,-3.995049377148088832e-01
-2.395820059736561980e+00,-1.459498323261425368e+00,-3.051673581596830442e-01
-2.963606010864161977e+00,5.824434323110601053e-01,4.301753426484245524e-01
-2.658996590694529871e+00,-1.226257499642425586e+00,-1.156675174335794143e+00
-1.862504268741014934e+00,-2.390734549410424403e+00,9.375934482062622255e-01
2.589345264760773535e+00,8.477280942207994496e-02,-1.545232010309256498e+00
8.393012922645656237e-01,-1.439078135665929903e+00,1.552350093347811599e+00
-2.811355925252462917e+00,-1.159936441785231587e+00,-5.890748956920053292e-01
4.561812361487725731e+00,-1.523073209195307864e+00,-1.690374930987750490e+00
1.229075201126477612e+00,1.298857367698188270e+00,-7.413576519787137276e-01
-1.937325721664095335e+00,1.987748166642385961e+00,-1.083205011263553619e+00
5.715835587437940735e-01,-6.408518480546868124e-02,1.341022692370453129e+00
-8.720185987467573563e-01,-7.038445952748833001e-01,-2.323069120865529857e+00
-3.879020790267186936e+00,-2.820565809175000549e+00,2.027584228364902152e+00
1.520291726729300796e+00,-1.060909283809221781e+00,-2.602501387251348053e-01
-1.184394569385486040e+00,-1.290812547999808102e-01,-3.394742287652727342e+00
3.999483728266832183e-01,-3.079596550985259640e-01,-2.868152034565921715e-01
-1.647267835855920737e+00,-1.342847216852822489e+00,2.196051773769536475e-01
7.292534646258940434e+00,-9.514514098259342356e-01,1.437002681225054701e-01
-2.166437973264203176e+00,-3.331497012233202160e+00,4.300751798341551968e+00
-4.786825414278286672e+00,-8.878984311167845700e-01,-8.018836569463005937e-01
1.150321507137046284e+00,-1.281639566123331964e+00,-9.365950658864121703e-01
-7.131079498346498680e-01,-7.139302313429156666e-01,1.239474015024315312e+00
-3.267468831434322762e+00,-1.897220129855752946e+00,-4.386415571475216768e-01
1.254302403413805056e+00,-1.077002896658756370e+00,2.332127144719574829e+00
3.673394893357988522e-01,-2.305083721805494257e+00,1.919583983646117264e+00
-7.196478082995541925e+00,-1.750689751946387096e+00,1.350857019499482448e+00
-7.083170523842730937e+00,-9.381733708057740095e-01,-7.062263594267976785e-01
1.416462464768138041e+01,2.363921863318975136e-01,8.644799733785113460e-01
3.675590081553333111e+00,-2.406600756760411131e-01,-4.588223182964925595e-01
-6.654551865587211346e+00,2.532108224144029029e-01,-2.063311140692235313e+00
-2.233490854522042657e+00,-1.422711526607296495e+00,-5.748603336906447092e-01
7.783292784471724346e+00,2.179140266793128777e+00,6.184363917142596812e-01
-1.969122067939191867e+00,-1.686705711089096615e+00,1.339058789774312030e+00
-1.487513090545348637e+00,-3.897165677908570047e-01,-2.566996844933321587e+00
-1.159714104885807950e+00,-9.578603672178076511e-01,-3.163633645135349948e+00
-1.359569666624442341e+00,-1.946582806678303301e+00,-3.196786062475280299e-01
1.208120419405196344e+01,2.374253606874012767e+00,-4.002685813829054418e+00
-1.972710340108426996e-01,-1.092390295077876994e+00,4.774126184010019647e-01
-3.216952963934934795e-01,-1.343204303574122127e+00,-2.262963041937527287e+00
1.347946521135214182e+00,-1.868090511350174676e+00,4.972554024256226057e-03
2.405661810285920410e+00,-2.232979153681415863e+00,2.142610264061938885e+00
-1.254814010124590817e+00,-4.131160185829725884e-01,-9.455636691931692539e-01
1.213513557896333639e+00,7.520465205726865887e-02,-4.670614061204579892e-01
1.274472624892364347e-01,-8.839646519066290953e-01,-6.510529402031404178e-01
-6.032216416272341286e-01,-9.146511999500129830e-01,-1.050360960135419353e+00
-7.075682908422901818e+00,-6.537926871310206778e-01,7.936809644711646794e-02
-6.823041452049134037e+00,-5.932121629119398998e-01,-1.446161701469345640e-01
-3.855877454071808597e+00,-2.305729875600444068e+00,2.265706964070575591e+00
-1.106468112507031920e+00,-8.420109218294248299e-01,9.112134456878333566e-01
2.762041612709132288e+00,-2.619915446998233755e+00,3.201813387477443484e+00
1.209336873685756375e+00,-7.372939238854020472e-01,-2.063392054740731840e+00
-3.155376005805584083e-01,-2.242157816896741096e+00,3.434453697315900667e-01
