PC1,PC2,PC3
-1.892464799229484074e-01,-1.438134931379353998e-01,-3.270300375215645650e-01
-2.358335948946056748e-01,-3.947321034923833571e-01,-4.387055547844745385e-01
5.811818462110686367e-03,9.533137905006150437e-03,-2.940161112618471240e-01
2.740843964410251063e-02,-1.597680153388836011e-01,-6.935403094878003216e-01
-1.719212088051351728e-01,-5.116755289570970033e-01,-1.663595927063100111e-01
-1.857218510206740947e-01,-1.919454853265173400e-01,2.508269620837791924e-01
-2.369470124849540060e-01,-8.274889366367873533e-01,2.763271181282522249e-01
-2.758853783399124043e-02,-3.530621026762146286e-01,-2.554172395317094169e-01
-8.022775725305011929e-02,-6.386174200402769952e-01,-7.516320675918775063e-02
-7.840584956119256432e-02,-1.759739768197597642e-01,-2.260650793873477671e-01
-8.357367914817084853e-02,2.763992160436969936e-01,-1.252946011366461998e-01
-1.296958596131660701e-01,-1.675739042286555902e-01,-4.377444269010821731e-01
-1.939919055515882951e-01,-2.463741256942601487e-01,-2.726466153155658323e-01
-1.892464799229484074e-01,-1.438134931379353998e-01,-3.270300375215645650e-01
-2.358335948946056748e-01,-3.947321034923833571e-01,-4.387055547844745385e-01
5.811818462110686367e-03,9.533137905006150437e-03,-2.940161112618471240e-01
2.740843964410251063e-02,-1.597680153388836011e-01,-6.935403094878003216e-01
-1.719212088051351728e-01,-5.116755289570970033e-01,-1.663595927063100111e-01
-1.857218510206740947e-01,-1.919454853265173400e-01,2.508269620837791924e-01
-2.369470124849540060e-01,-8.274889366367873533e-01,2.763271181282522249e-01
-2.758853783399124043e-02,-3.530621026762146286e-01,-2.554172395317094169e-01
-8.022775725305011929e-02,-6.386174200402769952e-01,-7.516320675918775063e-02
1.069919483303922725e-01,5.575096840420632471e-01,-1.091216304022426975e+00
-3.825560601043955650e-02,9.048585407011502380e-01,2.094656956794743730e-02
2.703454791875625068e-02,1.565455545864872677e+00,2.787602541910454979e-01
1.991419743208174276e-01,9.802604164586050661e-01,-1.015203430937852369e+00
1.602714279031176026e-01,7.976077399317031968e-01,-9.135025255860114157e-01
1.519672865174793996e-01,5.813880842019835127e-01,-1.041154540917593518e+00
9.497911411026051243e-02,7.389188799175796518e-01,-5.698202214947557520e-01
5.752273547437629364e-02,1.080927147781181263e+00,-1.502192377388278377e-02
1.334935943719514906e-01,5.486190859623190086e-01,-7.771746084072344019e-01
1.707181347671885008e-01,1.420964749984103825e+00,-1.988519426495842235e-01
1.505491958185607992e-01,5.739888119772533770e-01,-7.306405410962886204e-01
1.805693600929042797e-01,9.222842959239184735e-01,-5.524654377727962196e-01
7.121233072398144848e-02,2.168295301697226396e+00,1.059848642582110312e+00
1.447337563338700339e-01,8.940452821178684895e-01,-2.865037922886447541e-01
9.755771800601738264e-02,9.747925860536312825e-01,1.001925518311022056e-01
2.209183802273932407e-01,1.662198076142063496e-01,-1.130747271850414126e+00
7.341198990991174012e-02,6.310370165950465182e-01,4.052657826883238057e-02
1.557404161349200122e-01,1.910751192845102420e+00,7.046934747417692435e-01
1.069919483303922725e-01,5.575096840420632471e-01,-1.091216304022426975e+00
-3.825560601043955650e-02,9.048585407011502380e-01,2.094656956794743730e-02
2.703454791875625068e-02,1.565455545864872677e+00,2.787602541910454979e-01
1.991419743208174276e-01,9.802604164586050661e-01,-1.015203430937852369e+00
1.602714279031176026e-01,7.976077399317031968e-01,-9.135025255860114157e-01
1.519672865174793996e-01,5.813880842019835127e-01,-1.041154540917593518e+00
9.497911411026051243e-02,7.389188799175796518e-01,-5.698202214947557520e-01
8.024474005402960908e-02,1.132604950827077905e+00,-1.037198991031433315e-01
1.334935943719514906e-01,5.486190859623190086e-01,-7.771746084072344019e-01
1.707181347671885008e-01,1.420964749984103825e+00,-1.988519426495842235e-01
1.505491958185607992e-01,5.739888119772533770e-01,-7.306405410962886204e-01
1.805693600929042797e-01,9.222842959239184735e-01,-5.524654377727962196e-01
7.121233072398144848e-02,2.168295301697226396e+00,1.059848642582110312e+00
1.447337563338700339e-01,8.940452821178684895e-01,-2.865037922886447541e-01
1.235353262640074695e-01,1.121791140816828625e+00,8.211308720490800850e-02
7.341198990991174012e-02,6.310370165950465182e-01,4.052657826883238057e-02
1.222842617469220433e-01,1.458439273859445384e+00,5.173147642132265300e-01
1.348368815796450182e-01,3.609193200556089498e-01,-1.230550716787607968e+00
1.918717254078242118e-01,2.549266882688762670e-01,-1.149174974284481898e+00
1.962900654800721900e-01,3.094791699156787534e-01,-1.178170241817437569e+00
2.342557379830435549e-01,8.068604339207502418e-01,-1.251282011146858553e+00
2.093067151041823060e-01,1.044818753500373232e+00,-1.009048898309777842e+00
1.604282822527168806e-01,6.619274388312802460e-01,-1.172004153114106328e+00
1.826100812407123186e-01,8.944531738531431575e-01,-1.049724286810435947e+00
2.481512507852087490e-01,3.941331784112136472e-01,-1.127333161128823091e+00
2.534690291000131768e-01,3.925620130429244847e-01,-9.781623151857795628e-01
3.247765744128240928e-01,6.534829676566369372e-01,-1.304088852931385212e+00
1.910827390545411786e-01,5.073622445305187023e-01,-7.905977915828295011e-01
1.348368815796450182e-01,3.609193200556089498e-01,-1.230550716787607968e+00
1.918717254078242118e-01,2.549266882688762670e-01,-1.149174974284481898e+00
1.962900654800721900e-01,3.094791699156787534e-01,-1.178170241817437569e+00
2.342557379830435549e-01,8.068604339207502418e-01,-1.251282011146858553e+00
2.093067151041823060e-01,1.044818753500373232e+00,-1.009048898309777842e+00
1.604282822527168806e-01,6.619274388312802460e-01,-1.172004153114106328e+00
1.826100812407123186e-01,8.944531738531431575e-01,-1.049724286810435947e+00
2.481512507852087490e-01,3.941331784112136472e-01,-1.127333161128823091e+00
2.534690291000131768e-01,3.925620130429244847e-01,-9.781623151857795628e-01
3.247765744128240928e-01,6.534829676566369372e-01,-1.304088852931385212e+00
1.910827390545411786e-01,5.073622445305187023e-01,-7.905977915828295011e-01
-3.740555017133558313e-01,4.178820444850335769e-01,1.140948726178122596e-01
-3.934267169978447054e-01,2.142003996016814682e-01,1.013367032572707188e-01
-3.951266060086079945e-01,5.871404150333490168e-01,4.568107037131794446e-01
-2.871812196436164255e-01,-3.030182849619955654e-01,-7.910075085709025178e-01
-2.588642490516316896e-01,7.538862238747123801e-01,-6.767528784629536776e-02
-2.718077655280464744e-01,6.581012058941740350e-02,-4.982865347194367356e-01
-3.689395949158745247e-01,2.766857871932228985e-01,1.922926184487991075e-01
-2.363999167425235026e-01,1.187008115516732243e+00,3.119260744620103165e-01
-3.422549157165307721e-01,-4.643751167719876172e-01,-3.971745587789785592e-01
-2.432436100413677416e-01,1.327525280091294557e-01,-4.098338995759492898e-01
-2.739454009447321314e-01,-2.217912581418234053e-01,-4.673090288225351108e-01
-2.103787586740197835e-01,-1.633446841733156296e-01,-7.464916758108148809e-01
-2.565837602930503558e-01,2.167369641361975574e-01,-1.471929053240380314e-01
-1.064420432834257135e-01,1.030732301847292032e+00,-2.195212112249806113e-01
-2.145402964180199712e-01,6.924423113473505975e-02,-3.773019731381323516e-01
-2.533908988584525068e-01,7.209541337807665595e-01,3.809556527224418621e-01
-2.874541988645871737e-01,4.408236156219175750e-01,4.053895788141396173e-01
-2.828852843688660634e-01,9.355821788326335042e-01,8.173668664465261191e-01
-2.549515038841519976e-01,7.199470334965385465e-01,5.632261957065991531e-01
-2.469312624707863113e-02,1.402204898521898224e+00,6.565421605731727728e-02
-2.924468671830257049e-01,1.196421236086759654e+00,1.357249603421639472e+00
-3.286986990381364215e-01,-3.384607948456090920e-01,-7.707724495778673912e-01
-3.740555017133558313e-01,4.178820444850335769e-01,1.140948726178122596e-01
-3.708756882323020476e-01,2.241611366379179238e-01,-2.586472434526740360e-02
-3.766275438806257481e-01,4.288256055740867767e-01,2.332730639322484478e-01
-2.946147035106923551e-01,5.219399451331298012e-01,-6.490117295531575015e-02
-2.718077655280464744e-01,6.581012058941740350e-02,-4.982865347194367356e-01
-3.689395949158745247e-01,2.766857871932228985e-01,1.922926184487991075e-01
-2.178402722344636167e-01,1.221705033279800290e+00,2.323543760520194179e-01
-3.422549157165307721e-01,-4.643751167719876172e-01,-3.971745587789785592e-01
-2.572741985628055894e-01,1.798276578053797925e-02,-4.129705117808416537e-01
-2.635257987668881419e-01,-4.540868156481202567e-01,-7.120101947301313849e-01
-2.471779840058657141e-01,-7.765845904938933897e-02,-4.839022503969688804e-01
-2.565837602930503558e-01,2.167369641361975574e-01,-1.471929053240380314e-01
-1.064420432834257135e-01,1.030732301847292032e+00,-2.195212112249806113e-01
-2.141098392997131672e-01,7.302963057212756570e-02,-3.793184336419307967e-01
-2.533908988584525068e-01,7.209541337807665595e-01,3.809556527224418621e-01
-2.874541988645871737e-01,4.408236156219175750e-01,4.053895788141396173e-01
-2.828852843688660634e-01,9.355821788326335042e-01,8.173668664465261191e-01
-2.549515038841519976e-01,7.199470334965385465e-01,5.632261957065991531e-01
-2.469312624707863113e-02,1.402204898521898224e+00,6.565421605731727728e-02
-2.858613754474141899e-01,1.305326696030323141e+00,1.420567092589290148e+00
-2.464608740173969414e-01,-1.303728286354796650e-01,-8.231764123046528825e-01
-2.019472791854602933e-01,1.504430708904608838e-01,-1.000631550604835329e+00
-2.212332743864242890e-01,2.467163190154988972e-01,-9.902623070106518766e-01
-2.571250983643315613e-01,2.874013479056419795e-01,-7.039187771876720401e-01
-3.055224407159415345e-01,-1.864411551701801451e-01,-7.582554972109887270e-01
-2.453082124704095979e-01,-2.153930023506404889e-01,-8.388383878607237332e-01
-9.926207582462130696e-02,-1.778532626641026460e-01,-8.913717565559348133e-01
-1.556489223961982638e-01,2.949333792337632820e-02,-8.504010389671023962e-01
-2.309165822644220489e-01,3.676134668626810931e-01,-1.877839568641143098e-02
-1.917947083808520248e-01,7.923405264802360071e-01,-3.032677406155476763e-01
-1.815675820887608649e-01,8.421287658018277167e-01,4.022804993292261044e-01
-3.177338375064028275e-01,1.833882689476162842e-02,5.360928910550130100e-01
-2.138749887622402313e-01,-1.839661731389585775e-01,-3.064131521550197967e-02
-2.325673829021872308e-01,-2.863276293250477389e-02,-5.709051640657617499e-01
-2.792902736186426704e-01,-9.322849186005734146e-02,-2.616696432330204436e-01
-2.969039873752342129e-01,3.155550709067478365e-02,-6.003941504450068800e-01
-2.212332743864242890e-01,2.467163190154988972e-01,-9.902623070106518766e-01
-2.019472791854602933e-01,1.504430708904608838e-01,-1.000631550604835329e+00
-2.243348731212974900e-01,1.243622798194726764e-02,-9.268741282596631992e-01
-2.453082124704095979e-01,-2.153930023506404889e-01,-8.388383878607237332e-01
-9.926207582462130696e-02,-1.778532626641026460e-01,-8.913717565559348133e-01
-1.556489223961982638e-01,2.949333792337632820e-02,-8.504010389671023962e-01
-2.309165822644220489e-01,3.676134668626810931e-01,-1.877839568641143098e-02
-1.917947083808520248e-01,7.923405264802360071e-01,-3.032677406155476763e-01
-1.815675820887608649e-01,8.421287658018277167e-01,4.022804993292261044e-01
-3.177338375064028275e-01,1.833882689476162842e-02,5.360928910550130100e-01
-1.883136165114094596e-01,-3.866570690404411148e-02,-4.780815214976916194e-02
-2.325673829021872308e-01,-2.863276293250477389e-02,-5.709051640657617499e-01
-2.792902736186426704e-01,-9.322849186005734146e-02,-2.616696432330204436e-01
-5.348267708622072014e-01,9.025228814816776968e-01,3.728683368541072518e-01
-4.490723652209903660e-01,4.888185013546093582e-01,-2.668995697523839361e-01
-5.084999952021925784e-01,4.070869872842477477e-01,3.309931127957805863e-01
-4.729757795154931888e-01,-3.337108865242883193e-01,-4.406144136927681032e-01
-3.593878310127197051e-01,7.861174453514884197e-01,-1.207371793632533719e-01
-4.183023085699744126e-01,1.276129735584428659e-01,-3.193268048040190377e-01
-4.820730433382374724e-01,7.946287412808721307e-01,6.134229655195471143e-01
-5.177436356656700545e-01,1.512783482601921525e+00,1.400753189198857385e+00
-4.489264369089929763e-01,7.382887101635408067e-01,-2.170889641927996605e-01
-5.035969449282922117e-01,-1.193081106098531075e-01,-4.922767971023622735e-01
-4.266414629910287859e-01,6.664259471911406774e-01,-2.404695985017006876e-01
-5.084999952021925784e-01,4.070869872842477477e-01,3.309931127957805863e-01
-4.474144072646624726e-01,-1.884104202893737978e-01,-4.577812506270352300e-01
-5.341124133634990168e-01,-2.077430002827554967e-01,-1.300709617826706355e-02
-3.593878310127197051e-01,7.861174453514884197e-01,-1.207371793632533719e-01
-4.183023085699744126e-01,1.276129735584428659e-01,-3.193268048040190377e-01
-5.006326878462973307e-01,7.599318235178040837e-01,6.929946639295379018e-01
-5.175726598515593135e-01,1.554500548611581934e+00,1.439256641472134834e+00
-4.219822956704879502e-01,-8.463847650588063320e-02,-7.595437152575261752e-01
-4.397818567046065108e-01,-3.051740835120675399e-01,-6.149173894476815949e-01
-5.956992420081479445e-01,1.070841002793674335e-01,3.384513343940010466e-01
-3.934838458671833794e-01,5.043556214028603879e-01,-5.562618121792497483e-01
-4.243520441934578447e-01,-9.271054459393521241e-02,-8.157518904285422368e-01
-5.093072943794186846e-01,-3.306764321222804837e-01,-2.923725373021913709e-01
-5.139465986866439406e-01,-2.988707217339331979e-01,-3.090168252958538364e-01
-4.495158633561173178e-01,-3.250259469272265278e-01,-6.646327614708552600e-01
-4.949809065384325191e-01,9.282437981924593351e-02,-5.441574416791565838e-01
-4.202615535499545918e-01,1.187055601168693353e-02,-5.372166437665535366e-01
-4.103129472465917305e-01,2.418303948176268869e-01,-5.654194826458017742e-01
-4.397955587034668712e-01,-3.042631279869931205e-02,-3.930319158382593603e-01
-5.734535367034443443e-01,2.408871691971287698e-01,3.274816861832781090e-01
-3.934838458671833794e-01,5.043556214028603879e-01,-5.562618121792497483e-01
-4.243520441934578447e-01,-9.271054459393521241e-02,-8.157518904285422368e-01
-5.093072943794186846e-01,-3.306764321222804837e-01,-2.923725373021913709e-01
-5.139465986866439406e-01,-2.988707217339331979e-01,-3.090168252958538364e-01
-4.495158633561173178e-01,-3.250259469272265278e-01,-6.646327614708552600e-01
-4.429376387179626007e-01,1.775433786664739610e+00,-9.172800102922643584e-01
-5.279229146648385385e-01,7.709743876715566824e-01,-1.234864077781985481e+00
-5.483421850778794626e-01,1.421926074798325113e+00,-5.979931010402943503e-01
-3.893032763272323282e-01,2.034375945081432491e+00,-8.706609441841047792e-01
-4.502893872702815048e-01,2.140822371074898811e+00,-3.759283539922859130e-01
-4.420998756314860612e-01,2.002904506676975949e+00,-4.244444240388906553e-01
-3.395910815400843275e-01,2.487340777208468801e+00,-5.025331607006906509e-01
-4.211676970411480370e-01,1.433169401447245361e+00,-8.582727050206223618e-01
-3.917118285999532934e-01,1.170114830932496242e+00,-1.208524450441012199e+00
-4.998378082126093136e-01,7.414529665463316377e-01,-9.742837111510546100e-01
-4.496031376986319716e-01,9.159891019483901164e-01,-1.560338520542037477e+00
-4.554256575106812033e-01,9.955109113703244361e-01,-1.629573373742800424e+00
-4.679507485241197751e-01,7.338035360678309971e-01,-1.435963595585768138e+00
-4.205851703748392789e-01,9.148617628374184907e-01,-1.533380155594213257e+00
-9.822485719695617234e-02,3.626506117205248181e-01,-3.512451693795681784e-01
-7.617292203979990350e-03,2.692198825961750197e-01,-8.576769783130450131e-01
-8.738785493898371115e-02,4.422268945656774308e-01,-2.725784301500708828e-01
-9.428381219035020244e-02,1.411410256211957481e+00,6.232644117493879587e-01
-4.215385777529367245e-02,1.786038275624507454e-01,-6.231000055757263123e-01
2.410994105512132696e-02,3.097999556288797418e-01,-8.197131860502983036e-01
1.288663156559458067e-02,5.595432929971745351e-01,-5.236449843668560256e-01
-5.006533318721007736e-02,1.504703008489537641e+00,6.291650041822784978e-01
-7.607704483469798773e-02,2.030941239993961478e+00,1.271599045309959042e+00
8.684136155201531426e-02,1.862612581240198906e-01,-1.002671173285818007e+00
5.151084103560174543e-02,1.406755514966119003e-01,-8.524284134683394187e-01
8.324516695037242897e-02,5.778458727326988287e-01,-6.569838609246032579e-01
5.935840419678466845e-03,3.269378756496080785e-01,-3.361330656019074770e-01
2.919953714429975034e-02,5.246108336430493901e-01,-2.597789037193433126e-01
5.679974857782579128e-02,6.888091448923935323e-01,-2.264479346618961386e-01
5.253946221453929810e-02,-2.654607596582224671e-01,-9.443401186313036266e-01
3.489915445950945994e-02,5.023329938254237348e-01,-1.233394111436157403e-01
2.153778048959608879e-02,7.352366449158656003e-01,1.817072602469470000e-01
3.698953939993275541e-02,1.223660825662476803e+00,5.966394204940914658e-01
7.331389031122198530e-02,3.725627698426188517e-02,-4.919991631548099598e-01
1.387894377976220395e-01,1.001823405588887717e+00,-2.775366428849002087e-02
1.026534560007182628e-01,-1.169855125660895223e-01,-6.575209858696338117e-01
-1.250486394681253055e-01,4.870036506141299792e-01,-1.094549757600978279e-01
-7.617292203979990350e-03,2.692198825961750197e-01,-8.576769783130450131e-01
-8.738785493898371115e-02,4.422268945656774308e-01,-2.725784301500708828e-01
-1.202614204483402893e-01,1.264411701448759917e+00,6.413438763755822114e-01
-1.657826441331545705e-02,3.259916047064749245e-01,-6.413706753218648693e-01
2.410994105512132696e-02,3.097999556288797418e-01,-8.197131860502983036e-01
1.288663156559458067e-02,5.595432929971745351e-01,-5.236449843668560256e-01
-5.006533318721007736e-02,1.504703008489537641e+00,6.291650041822784978e-01
-7.630808391659918422e-02,2.073047528384448501e+00,1.309911292463291854e+00
8.684136155201531426e-02,1.862612581240198906e-01,-1.002671173285818007e+00
5.151084103560174543e-02,1.406755514966119003e-01,-8.524284134683394187e-01
8.324516695037242897e-02,5.778458727326988287e-01,-6.569838609246032579e-01
5.935840419678466845e-03,3.269378756496080785e-01,-3.361330656019074770e-01
2.919953714429975034e-02,5.246108336430493901e-01,-2.597789037193433126e-01
5.679974857782579128e-02,6.888091448923935323e-01,-2.264479346618961386e-01
5.253946221453929810e-02,-2.654607596582224671e-01,-9.443401186313036266e-01
3.489915445950945994e-02,5.023329938254237348e-01,-1.233394111436157403e-01
2.153778048959608879e-02,7.352366449158656003e-01,1.817072602469470000e-01
3.698953939993275541e-02,1.223660825662476803e+00,5.966394204940914658e-01
7.331389031122198530e-02,3.725627698426188517e-02,-4.919991631548099598e-01
1.387894377976220395e-01,1.001823405588887717e+00,-2.775366428849002087e-02
1.854765772257166712e-01,7.843621371185999225e-02,-1.070363139049605117e+00
1.188025926127744963e-01,7.795454711898743838e-01,-1.284277679490911428e+00
3.345646946538470556e-02,4.609186587870779395e-01,-9.879019087304954372e-01
9.895220244544128407e-02,7.228964091833743888e-01,-1.007625368597928617e+00
2.846258555546066563e-02,4.466149856167738186e-01,-7.341696994400399578e-01
5.436953658644922555e-02,3.563499095129779581e-01,-8.122633027572231379e-01
1.585208676502536940e-01,6.423893811658664132e-01,-1.088345066936972749e+00
1.954137121774316976e-01,4.848978360254920239e-01,-1.191861549485887739e+00
2.464835026017459241e-01,4.208845694692528450e-01,-1.220431778080545371e+00
1.195611069349591521e-01,-1.097363622764774560e-01,-1.029076129326854883e+00
6.044387780661850812e-02,2.005087017058689303e-01,-4.898545683108088133e-01
1.574483428897664461e-01,-3.974870901117782962e-02,-9.794679952006047907e-01
1.504402575005943099e-01,3.399293859014801411e-02,-8.970721203180788139e-01
9.415611877863099000e-02,4.029611895017676249e-01,-3.520952582219059046e-01
2.061538140399744312e-01,2.479967536311139531e-02,-1.042759147822549082e+00
1.683570763991233676e-01,3.966818244826869622e-02,-7.152891890588677359e-01
1.749782095960592254e-01,2.619074848597016114e-01,-5.264490150599241414e-01
1.854765772257166712e-01,7.843621371185999225e-02,-1.070363139049605117e+00
1.188025926127744963e-01,7.795454711898743838e-01,-1.284277679490911428e+00
3.345646946538470556e-02,4.609186587870779395e-01,-9.879019087304954372e-01
9.895220244544128407e-02,7.228964091833743888e-01,-1.007625368597928617e+00
2.846258555546066563e-02,4.466149856167738186e-01,-7.341696994400399578e-01
5.436953658644922555e-02,3.563499095129779581e-01,-8.122633027572231379e-01
1.585208676502536940e-01,6.423893811658664132e-01,-1.088345066936972749e+00
1.954137121774316976e-01,4.848978360254920239e-01,-1.191861549485887739e+00
2.464835026017459241e-01,4.208845694692528450e-01,-1.220431778080545371e+00
1.195611069349591521e-01,-1.097363622764774560e-01,-1.029076129326854883e+00
6.044387780661850812e-02,2.005087017058689303e-01,-4.898545683108088133e-01
1.574483428897664461e-01,-3.974870901117782962e-02,-9.794679952006047907e-01
1.504402575005943099e-01,3.399293859014801411e-02,-8.970721203180788139e-01
9.415611877863099000e-02,4.029611895017676249e-01,-3.520952582219059046e-01
2.061538140399744312e-01,2.479967536311139531e-02,-1.042759147822549082e+00
1.683570763991233676e-01,3.966818244826869622e-02,-7.152891890588677359e-01
1.749782095960592254e-01,2.619074848597016114e-01,-5.264490150599241414e-01
-7.088728058945994448e-01,1.047206142527434825e+00,-1.887708067887638452e-01
-7.311283894142808215e-01,1.129316916487144384e+00,7.518283888372606638e-02
-6.317914296711922839e-01,7.004510558885607141e-01,-7.424923277450212744e-01
-5.711666233420271688e-01,2.512688811212667073e+00,4.357607437140950113e-01
-5.792857002848755821e-01,3.269246981081303516e-01,-1.220614059902326076e+00
-6.821597037379957262e-01,2.663852442485002969e-01,-6.929133107001574921e-01
-6.656387725642362030e-01,3.868790557534967922e-02,-9.402655638679435768e-01
-6.435234586399104506e-01,2.292565278841986132e+00,8.007209511850164052e-01
-5.754575825748211582e-01,1.652490272049507825e+00,3.525727053488719731e-02
-5.262248568011892447e-01,1.273728449679253361e+00,-4.399787713344877060e-01
-5.728195320222866371e-01,8.091120513109248957e-01,-5.560694071879140887e-01
-5.447880218778257122e-01,1.270600178720483697e+00,-2.522238118209796376e-01
-5.347639511011974545e-01,6.108522361000523482e-01,-7.591996679728512110e-01
-5.844859073395627380e-01,1.136329353834439448e+00,1.866317889872404212e-03
-6.086720755720378406e-01,5.170691476667058639e-01,-1.134628708619967785e+00
-5.932802610178206093e-01,9.579412427444338185e-01,-1.028522100499583480e+00
-5.744714066844346378e-01,6.502888437684380962e-01,-1.233694103788515184e+00
-5.078979414970107298e-01,8.756437937399226268e-01,-1.294658899005006525e+00
-5.769707308942623181e-01,7.550156349047613125e-01,-8.612878464547617519e-01
-5.011020987506676905e-01,5.331694602492527135e-01,-1.234999353488210216e+00
-5.704022298077483510e-01,3.561923852615682673e-01,-1.111535784595644838e+00
-4.915504134165205041e-01,4.443096297406541884e-01,-1.434365754061429854e+00
-4.968558015801894934e-01,6.713069267863355227e-01,-1.159637498728404603e+00
-4.981556615820875722e-01,7.672318555520324379e-01,-9.917152483055464707e-01
9.675693823674954563e-01,-8.587711244409963474e-01,7.507235786882731077e-01
9.868383607176030026e-01,-1.394586726931975607e+00,2.459627439383932357e-01
9.847675174059203895e-01,-7.958589542346210521e-01,8.379687638962391993e-01
9.974475027168749897e-01,-1.365076753732922032e+00,2.905413621420985804e-01
1.008056644716146755e+00,-1.335566780533868458e+00,3.351199803458040360e-01
1.010557239582303479e+00,-1.417550847400757208e+00,2.572438460151174056e-01
1.009957957428912811e+00,-1.058936939591667459e+00,6.127533861817362482e-01
1.017194225557126463e+00,-1.065942942446549857e+00,6.161950783407368348e-01
1.022890683314170435e+00,-9.521135680956465119e-01,7.375026001554620958e-01
1.037246977422050298e+00,-1.403609769434776000e+00,3.094706690166019181e-01
1.043031940669179480e+00,-1.369429127665800605e+00,3.517548257809737233e-01
1.046425070817445402e+00,-1.531840371876271423e+00,1.952377366398223568e-01
1.046738580223371962e+00,-1.452580861675169865e+00,2.744523068101204499e-01
1.048660149213345827e+00,-1.374878240997376100e+00,3.544316974601964265e-01
1.049355417238076349e+00,-1.097080732912694589e+00,6.314914879362950595e-01
1.059426045915580872e+00,-1.305738512697771636e+00,4.386176007490508733e-01
1.060748332752164069e+00,-8.694219842108876772e-01,8.741065315657456924e-01
1.072113511607789782e+00,-1.158896163720373185e+00,6.027828946879811856e-01
1.086694809631510550e+00,-1.451484122276473165e+00,3.329888987697727787e-01
1.087723843339374996e+00,-1.293354324255097554e+00,4.916092442303133803e-01
1.092077757982627961e+00,-1.416914258126671156e+00,3.750818504141999465e-01
1.091458219552029485e+00,-8.593731300531746164e-01,9.282454057666749137e-01
1.102932160174948439e+00,-1.427423262408995086e+00,3.802443886527009376e-01
1.107109063838030538e+00,-1.391685731116712343e+00,4.217637249372947483e-01
1.108833365570625507e+00,-9.557584250106552215e-01,8.574438608739338719e-01
1.120471541277762162e+00,-7.681186537902258138e-01,1.060642824538180040e+00
1.132994771885753371e+00,-1.376966208389077462e+00,4.736081376988903191e-01
1.133179263247178881e+00,-8.202035250772343744e-01,1.027154103291254117e+00
1.142268851152488773e+00,-8.687853949368016249e-01,9.919445359648282334e-01
1.159616260512622343e+00,-1.482303618105574872e+00,4.072043105648723849e-01
1.168705848417932458e+00,-1.530885487965142122e+00,3.719947432384462793e-01
1.169871380551552598e+00,-1.134198714578808609e+00,7.678763889699922185e-01
1.180432529615154325e+00,-1.422894449326640887e+00,4.961703418523387699e-01
1.186933017164222059e+00,-1.309843519737390771e+00,6.178602739069530836e-01
1.196042861346739761e+00,-1.557352609861365034e+00,3.849966913946708535e-01
1.380812958809237490e+00,-1.776024660142247136e+00,4.333437614839819041e-01
1.381419721343882578e+00,-1.418578419475637897e+00,7.894269170104339928e-01
1.389146509858193657e+00,-1.505622377293275305e+00,7.140364492390256501e-01
1.402365008490915166e+00,-1.836672423807445664e+00,4.040615528758346731e-01
1.400873191055415523e+00,-1.397631338654773625e+00,8.382120478529180296e-01
1.417062548663183597e+00,-1.691776186734181175e+00,5.691828724144875062e-01
1.418541590202730074e+00,-1.215829903146746327e+00,1.044279088316331316e+00
1.430908066107758225e+00,-1.864307212846148865e+00,4.176371163918927154e-01
1.430152029251404500e+00,-1.545323060137609561e+00,7.335393714733622339e-01
1.443282022394041020e+00,-1.796724374069851748e+00,5.025878401605250456e-01
1.446900156458147846e+00,-1.800227375497292837e+00,5.043086862400252279e-01
1.448331205062024063e+00,-1.642486799856744062e+00,6.631202368205104669e-01
1.450055506794619253e+00,-1.206559493750686940e+00,1.098800372757149590e+00
1.460439644878050336e+00,-1.335957763334662651e+00,9.851410557402036083e-01
1.469549489060567815e+00,-1.583466853458636692e+00,7.522774732279211563e-01
1.473951396639490818e+00,-1.388821079383324664e+00,9.520347447331667379e-01
1.485814576262468156e+00,-1.042273065379865971e+00,1.313471643618064011e+00
1.501260672909835669e+00,-1.932421129490839995e+00,4.510980123821763943e-01
1.498787814702141397e+00,-1.333304134412658604e+00,1.042912827220078054e+00
1.510261755325060129e+00,-1.901354266768479295e+00,4.949118101061040775e-01
1.509662473171669461e+00,-1.542740358959389324e+00,8.504213502727226981e-01
1.520066867532308352e+00,-1.871065848807771825e+00,5.391080180699204805e-01
1.525586314309181235e+00,-1.597939009293012358e+00,8.184622699853529859e-01
1.534048883402638230e+00,-1.805039899554782279e+00,6.248235623183308052e-01
1.535568437496600325e+00,-1.726948056496161232e+00,7.046117478484621444e-01
1.540324367035865061e+00,-1.850897212748561893e+00,5.882755591522933480e-01
1.541843921129827155e+00,-1.772805369689940624e+00,6.680637446824246872e-01
1.776600364123552600e+00,-1.801184019828389715e+00,9.773815499158562403e-01
1.785778457518947926e+00,-1.929414622269884694e+00,8.631486175390767901e-01
1.796005840899415507e+00,-2.098442646954411295e+00,7.098820154369813729e-01
1.800025989859534326e+00,-2.102334870762679220e+00,7.117940666364264146e-01
1.802996848834580668e+00,-2.065429672327916411e+00,7.527397875611865352e-01
1.811173645180573555e+00,-1.834657144579495025e+00,9.938251902310812902e-01
1.822988831867881077e+00,-1.806314838522921740e+00,1.038977423794620325e+00
1.855170279826038549e+00,-2.036379849253473040e+00,8.566198182043223142e-01
1.863230834023483773e+00,-2.243091517134416346e+00,6.627899054173558291e-01
1.860669470325703845e+00,-1.564325789474307005e+00,1.333628085305611055e+00
